AssetId,Faction,VoiceId,EventTag,CandidateId,OutputFile,DurationSeconds,SampleRate,BitDepth,LUFS,PeakDb,Status,QC_Notes
VO_EVA_CO_BASE_UNDER_ATTACK_02,Coalition,,02,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_BASE_UNDER_ATTACK_02.wav,3.18,48000,24,-18.0,-1.27,PASS,
VO_EVA_CO_AIRCRAFT_READY_03,Coalition,,03,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_AIRCRAFT_READY_03.wav,2.987,48000,24,-18.01,-1.94,PASS,
VO_EVA_CO_RESOURCES_DEPLETED_01,Coalition,,01,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_RESOURCES_DEPLETED_01.wav,2.022,48000,24,-18.0,-2.93,PASS,
VO_EVA_CO_AIRCRAFT_READY_02,Coalition,,02,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_AIRCRAFT_READY_02.wav,2.734,48000,24,-18.0,-2.05,PASS,
VO_EVA_CO_VEHICLE_READY_01,Coalition,,01,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_VEHICLE_READY_01.wav,2.691,48000,24,-18.0,-1.72,PASS,
VO_EVA_CO_MOBILE_COMMAND_UNIT_DESTROYED_02,Coalition,,02,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_MOBILE_COMMAND_UNIT_DESTROYED_02.wav,2.436,48000,24,-18.0,-3.83,PASS,
VO_EVA_CO_BASE_UNDER_ATTACK_03,Coalition,,03,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_BASE_UNDER_ATTACK_03.wav,3.073,48000,24,-18.0,-2.02,PASS,
VO_EVA_CO_STEALTH_UNIT_DETECTED_04,Coalition,,04,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_STEALTH_UNIT_DETECTED_04.wav,2.429,48000,24,-18.03,-1.98,PASS,
VO_EVA_CO_MATCH_VICTORY_02,Coalition,,02,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_MATCH_VICTORY_02.wav,4.648,48000,24,-18.02,-1.93,PASS,
VO_EVA_CO_BASE_UNDER_ATTACK_01,Coalition,,01,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_BASE_UNDER_ATTACK_01.wav,2.985,48000,24,-18.0,-2.76,PASS,
VO_EVA_CO_VEHICLE_READY_03,Coalition,,03,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_VEHICLE_READY_03.wav,2.979,48000,24,-18.0,-1.71,PASS,
VO_EVA_CO_RESOURCES_DEPLETED_02,Coalition,,02,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_RESOURCES_DEPLETED_02.wav,3.354,48000,24,-18.0,-2.9,PASS,
VO_EVA_CO_RESOURCES_DEPLETED_03,Coalition,,03,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_RESOURCES_DEPLETED_03.wav,2.577,48000,24,-18.0,-1.82,PASS,
VO_EVA_CO_AIRCRAFT_READY_01,Coalition,,01,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_AIRCRAFT_READY_01.wav,2.869,48000,24,-18.0,-2.58,PASS,
VO_EVA_CO_VEHICLE_READY_02,Coalition,,02,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_VEHICLE_READY_02.wav,2.909,48000,24,-18.0,-2.27,PASS,
VO_EVA_CO_MOBILE_COMMAND_UNIT_DESTROYED_01,Coalition,,01,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_MOBILE_COMMAND_UNIT_DESTROYED_01.wav,2.334,48000,24,-18.0,-3.94,PASS,
VO_EVA_CO_MATCH_VICTORY_01,Coalition,,01,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_MATCH_VICTORY_01.wav,4.338,48000,24,-18.01,-1.92,PASS,
VO_EVA_CO_COMMAND_CENTER_DESTROYED_01,Coalition,,01,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_COMMAND_CENTER_DESTROYED_01.wav,4.361,48000,24,-18.0,-1.12,PASS,
VO_EVA_CO_POWER_LOW_04,Coalition,,04,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_POWER_LOW_04.wav,2.723,48000,24,-18.0,-2.81,PASS,
VO_EVA_CO_COMMAND_CENTER_DESTROYED_02,Coalition,,02,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_COMMAND_CENTER_DESTROYED_02.wav,2.604,48000,24,-18.0,-1.77,PASS,
VO_EVA_CO_POWER_LOW_03,Coalition,,03,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_POWER_LOW_03.wav,2.978,48000,24,-18.0,-2.01,PASS,
VO_EVA_CO_FACTION_ABILITY_ACTIVATED_01,Coalition,,01,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_FACTION_ABILITY_ACTIVATED_01.wav,2.212,48000,24,-18.0,-2.42,PASS,
VO_Coalition_EVA_ResourcesLow,Coalition,,ResourcesLow,,Content/RA4/Audio/EVA/Processed/Coalition/VO_Coalition_EVA_ResourcesLow.wav,3.819,48000,24,-18.3,-1.92,PASS,
VO_EVA_CO_POWER_LOW_02,Coalition,,02,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_POWER_LOW_02.wav,2.882,48000,24,-18.0,-4.06,PASS,
VO_EVA_CO_FACTION_ABILITY_ACTIVATED_02,Coalition,,02,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_FACTION_ABILITY_ACTIVATED_02.wav,3.03,48000,24,-18.0,-3.32,PASS,
VO_EVA_CO_FACTION_ABILITY_ACTIVATED_03,Coalition,,03,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_FACTION_ABILITY_ACTIVATED_03.wav,2.43,48000,24,-18.0,-1.04,PASS,
VO_Coalition_EVA_PlayerDefeat,Coalition,,PlayerDefeat,,Content/RA4/Audio/EVA/Processed/Coalition/VO_Coalition_EVA_PlayerDefeat.wav,3.913,48000,24,-18.36,-1.92,PASS,
VO_EVA_CO_POWER_LOW_01,Coalition,,01,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_POWER_LOW_01.wav,2.305,48000,24,-18.0,-3.28,PASS,
VO_EVA_CO_ENEMY_SUPERWEAPON_FIRED_01,Coalition,,01,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_ENEMY_SUPERWEAPON_FIRED_01.wav,2.624,48000,24,-18.0,-1.48,PASS,
VO_EVA_CO_HERO_LOST_02,Coalition,,02,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_HERO_LOST_02.wav,2.67,48000,24,-18.0,-1.7,PASS,
VO_EVA_CO_STRUCTURE_SOLD_02,Coalition,,02,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_STRUCTURE_SOLD_02.wav,1.82,48000,24,-18.02,-1.94,PASS,
VO_EVA_CO_SUPERWEAPON_COUNTDOWN_STARTED_02,Coalition,,02,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_SUPERWEAPON_COUNTDOWN_STARTED_02.wav,3.051,48000,24,-18.0,-2.0,PASS,
VO_EVA_CO_CONSTRUCTION_COMPLETE_04,Coalition,,04,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_CONSTRUCTION_COMPLETE_04.wav,2.28,48000,24,-18.02,-1.95,PASS,
VO_EVA_CO_HARVESTER_UNDER_ATTACK_04,Coalition,,04,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_HARVESTER_UNDER_ATTACK_04.wav,2.773,48000,24,-18.0,-2.54,PASS,
VO_EVA_CO_UNIT_READY_GENERIC_01,Coalition,,01,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_UNIT_READY_GENERIC_01.wav,2.071,48000,24,-18.0,-2.46,PASS,
VO_EVA_CO_NAVAL_UNIT_READY_01,Coalition,,01,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_NAVAL_UNIT_READY_01.wav,2.372,48000,24,-18.0,-3.39,PASS,
VO_EVA_CO_SUPERWEAPON_COUNTDOWN_STARTED_03,Coalition,,03,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_SUPERWEAPON_COUNTDOWN_STARTED_03.wav,2.883,48000,24,-18.01,-2.0,PASS,
VO_EVA_CO_STRUCTURE_SOLD_03,Coalition,,03,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_STRUCTURE_SOLD_03.wav,2.03,48000,24,-18.0,-3.2,PASS,
VO_EVA_CO_OWN_SUPERWEAPON_FIRED_01,Coalition,,01,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_OWN_SUPERWEAPON_FIRED_01.wav,2.356,48000,24,-18.0,-1.07,PASS,
VO_EVA_CO_ENEMY_SUPERWEAPON_FIRED_02,Coalition,,02,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_ENEMY_SUPERWEAPON_FIRED_02.wav,3.78,48000,24,-18.0,-2.03,PASS,
VO_EVA_CO_HERO_LOST_01,Coalition,,01,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_HERO_LOST_01.wav,2.216,48000,24,-18.0,-3.05,PASS,
VO_EVA_CO_STRUCTURE_SOLD_01,Coalition,,01,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_STRUCTURE_SOLD_01.wav,1.933,48000,24,-18.0,-3.02,PASS,
VO_EVA_CO_SUPERWEAPON_COUNTDOWN_STARTED_01,Coalition,,01,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_SUPERWEAPON_COUNTDOWN_STARTED_01.wav,3.424,48000,24,-18.0,-3.95,PASS,
VO_EVA_CO_NAVAL_UNIT_READY_03,Coalition,,03,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_NAVAL_UNIT_READY_03.wav,2.793,48000,24,-18.01,-1.96,PASS,
VO_Coalition_EVA_GameStart,Coalition,,GameStart,,Content/RA4/Audio/EVA/Processed/Coalition/VO_Coalition_EVA_GameStart.wav,4.788,48000,24,-18.07,-1.92,PASS,
VO_EVA_CO_UNIT_READY_GENERIC_03,Coalition,,03,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_UNIT_READY_GENERIC_03.wav,2.106,48000,24,-18.0,-3.66,PASS,
VO_EVA_CO_UNIT_READY_GENERIC_02,Coalition,,02,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_UNIT_READY_GENERIC_02.wav,3.052,48000,24,-18.0,-3.81,PASS,
VO_EVA_CO_NAVAL_UNIT_READY_02,Coalition,,02,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_NAVAL_UNIT_READY_02.wav,2.585,48000,24,-18.0,-2.88,PASS,
VO_EVA_CO_OWN_SUPERWEAPON_FIRED_02,Coalition,,02,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_OWN_SUPERWEAPON_FIRED_02.wav,2.957,48000,24,-18.0,-2.33,PASS,
VO_EVA_CO_CONSTRUCTION_COMPLETE_02,Coalition,,02,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_CONSTRUCTION_COMPLETE_02.wav,2.522,48000,24,-18.0,-5.14,PASS,
VO_EVA_CO_HARVESTER_UNDER_ATTACK_02,Coalition,,02,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_HARVESTER_UNDER_ATTACK_02.wav,2.83,48000,24,-18.0,-2.4,PASS,
VO_EVA_CO_HARVESTER_UNDER_ATTACK_03,Coalition,,03,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_HARVESTER_UNDER_ATTACK_03.wav,2.327,48000,24,-18.0,-3.75,PASS,
VO_EVA_CO_CONSTRUCTION_COMPLETE_03,Coalition,,03,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_CONSTRUCTION_COMPLETE_03.wav,2.649,48000,24,-18.0,-4.2,PASS,
VO_EVA_CO_FACTION_ABILITY_READY_01,Coalition,,01,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_FACTION_ABILITY_READY_01.wav,2.638,48000,24,-18.0,-2.74,PASS,
VO_EVA_CO_FACTION_ABILITY_READY_03,Coalition,,03,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_FACTION_ABILITY_READY_03.wav,2.629,48000,24,-18.04,-1.93,PASS,
VO_EVA_CO_CONSTRUCTION_COMPLETE_01,Coalition,,01,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_CONSTRUCTION_COMPLETE_01.wav,2.158,48000,24,-18.03,-1.96,PASS,
VO_EVA_CO_HARVESTER_UNDER_ATTACK_01,Coalition,,01,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_HARVESTER_UNDER_ATTACK_01.wav,3.022,48000,24,-18.0,-3.46,PASS,
VO_EVA_CO_UNIT_READY_GENERIC_04,Coalition,,04,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_UNIT_READY_GENERIC_04.wav,2.585,48000,24,-18.01,-1.97,PASS,
VO_EVA_CO_NAVAL_UNIT_READY_04,Coalition,,04,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_NAVAL_UNIT_READY_04.wav,2.58,48000,24,-18.0,-2.34,PASS,
VO_Coalition_EVA_NuclearLaunchDetected,Coalition,,NuclearLaunchDetected,,Content/RA4/Audio/EVA/Processed/Coalition/VO_Coalition_EVA_NuclearLaunchDetected.wav,5.138,48000,24,-18.35,-1.92,PASS,
VO_EVA_CO_FACTION_ABILITY_READY_02,Coalition,,02,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_FACTION_ABILITY_READY_02.wav,2.171,48000,24,-18.0,-2.11,PASS,
VO_EVA_CO_FACTION_RESOURCE_MAX_01,Coalition,,01,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_FACTION_RESOURCE_MAX_01.wav,2.589,48000,24,-18.0,-3.6,PASS,
VO_EVA_CO_INFANTRY_READY_04,Coalition,,04,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_INFANTRY_READY_04.wav,3.192,48000,24,-18.0,-3.57,PASS,
VO_EVA_CO_MATCH_START_01,Coalition,,01,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_MATCH_START_01.wav,5.061,48000,24,-18.0,-1.5,PASS,
VO_EVA_CO_MATCH_DEFEAT_02,Coalition,,02,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_MATCH_DEFEAT_02.wav,5.054,48000,24,-18.01,-2.09,PASS,
VO_EVA_CO_COMMAND_CAP_REACHED_04,Coalition,,04,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_COMMAND_CAP_REACHED_04.wav,1.616,48000,24,-18.0,-2.5,PASS,
VO_Coalition_EVA_UnitReady,Coalition,,UnitReady,,Content/RA4/Audio/EVA/Processed/Coalition/VO_Coalition_EVA_UnitReady.wav,3.581,48000,24,-18.35,-1.92,PASS,
VO_EVA_CO_FACTION_RESOURCE_MAX_02,Coalition,,02,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_FACTION_RESOURCE_MAX_02.wav,5.97,48000,24,-18.02,-1.92,PASS,
VO_EVA_CO_INSUFFICIENT_FUNDS_04,Coalition,,04,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_INSUFFICIENT_FUNDS_04.wav,3.118,48000,24,-18.0,-1.16,PASS,
VO_EVA_CO_MATCH_START_02,Coalition,,02,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_MATCH_START_02.wav,4.918,48000,24,-18.01,-1.92,PASS,
VO_EVA_CO_MATCH_DEFEAT_01,Coalition,,01,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_MATCH_DEFEAT_01.wav,4.403,48000,24,-18.0,-1.03,PASS,
VO_EVA_CO_ALLIED_BASE_UNDER_ATTACK_01,Coalition,,01,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_ALLIED_BASE_UNDER_ATTACK_01.wav,2.552,48000,24,-18.0,-4.29,PASS,
VO_EVA_CO_INSUFFICIENT_FUNDS_01,Coalition,,01,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_INSUFFICIENT_FUNDS_01.wav,3.024,48000,24,-18.0,-2.63,PASS,
VO_EVA_CO_INFANTRY_READY_02,Coalition,,02,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_INFANTRY_READY_02.wav,2.007,48000,24,-18.02,-1.92,PASS,
VO_EVA_CO_COMMAND_CAP_REACHED_02,Coalition,,02,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_COMMAND_CAP_REACHED_02.wav,2.564,48000,24,-18.0,-3.11,PASS,
VO_EVA_CO_COMMAND_CAP_REACHED_03,Coalition,,03,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_COMMAND_CAP_REACHED_03.wav,4.038,48000,24,-18.0,-2.23,PASS,
VO_EVA_CO_INFANTRY_READY_03,Coalition,,03,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_INFANTRY_READY_03.wav,2.757,48000,24,-18.0,-2.34,PASS,
VO_EVA_CO_ALLIED_BASE_UNDER_ATTACK_02,Coalition,,02,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_ALLIED_BASE_UNDER_ATTACK_02.wav,2.448,48000,24,-18.0,-2.16,PASS,
VO_EVA_CO_INSUFFICIENT_FUNDS_02,Coalition,,02,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_INSUFFICIENT_FUNDS_02.wav,4.362,48000,24,-18.02,-1.92,PASS,
VO_EVA_CO_INFANTRY_READY_01,Coalition,,01,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_INFANTRY_READY_01.wav,2.533,48000,24,-18.0,-1.34,PASS,
VO_EVA_CO_COMMAND_CAP_REACHED_01,Coalition,,01,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_COMMAND_CAP_REACHED_01.wav,2.99,48000,24,-18.0,-1.3,PASS,
VO_EVA_CO_INSUFFICIENT_FUNDS_03,Coalition,,03,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_INSUFFICIENT_FUNDS_03.wav,3.078,48000,24,-18.0,-1.3,PASS,
VO_EVA_CO_ALLIED_BASE_UNDER_ATTACK_03,Coalition,,03,,Content/RA4/Audio/EVA/Processed/Coalition/VO_EVA_CO_ALLIED_BASE_UNDER_ATTACK_03.wav,3.082,48000,24,-18.0,-3.43,PASS,
VO_EVA_SU_FACTION_ABILITY_READY_02,Soviet,,02,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_FACTION_ABILITY_READY_02.wav,3.53,48000,24,-18.0,-1.55,PASS,
VO_EVA_SU_AIRCRAFT_READY_01,Soviet,,01,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_AIRCRAFT_READY_01.wav,3.216,48000,24,-18.0,-2.67,PASS,
VO_EVA_SU_UPGRADE_COMPLETE_02,Soviet,,02,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_UPGRADE_COMPLETE_02.wav,3.393,48000,24,-18.0,-2.39,PASS,
VO_EVA_SU_CONSTRUCTION_COMPLETE_01,Soviet,,01,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_CONSTRUCTION_COMPLETE_01.wav,2.479,48000,24,-18.02,-2.01,PASS,
VO_EVA_SU_UPGRADE_COMPLETE_03,Soviet,,03,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_UPGRADE_COMPLETE_03.wav,2.423,48000,24,-18.0,-1.08,PASS,
VO_EVA_SU_FACTION_ABILITY_READY_03,Soviet,,03,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_FACTION_ABILITY_READY_03.wav,3.201,48000,24,-18.0,-1.05,PASS,
VO_EVA_SU_FACTION_ABILITY_READY_01,Soviet,,01,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_FACTION_ABILITY_READY_01.wav,2.191,48000,24,-18.0,-1.83,PASS,
VO_EVA_SU_AIRCRAFT_READY_02,Soviet,,02,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_AIRCRAFT_READY_02.wav,2.814,48000,24,-18.0,-2.58,PASS,
VO_EVA_SU_COMMAND_CAP_REACHED_04,Soviet,,04,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_COMMAND_CAP_REACHED_04.wav,5.197,48000,24,-18.02,-1.96,PASS,
VO_EVA_SU_UPGRADE_COMPLETE_01,Soviet,,01,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_UPGRADE_COMPLETE_01.wav,4.685,48000,24,-18.0,-1.46,PASS,
VO_EVA_SU_CONSTRUCTION_COMPLETE_03,Soviet,,03,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_CONSTRUCTION_COMPLETE_03.wav,3.018,48000,24,-18.0,-2.16,PASS,
VO_EVA_SU_CONSTRUCTION_COMPLETE_02,Soviet,,02,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_CONSTRUCTION_COMPLETE_02.wav,2.727,48000,24,-18.0,-2.93,PASS,
VO_EVA_SU_INSUFFICIENT_FUNDS_04,Soviet,,04,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_INSUFFICIENT_FUNDS_04.wav,4.922,48000,24,-18.03,-1.92,PASS,
VO_EVA_SU_AIRCRAFT_READY_03,Soviet,,03,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_AIRCRAFT_READY_03.wav,2.155,48000,24,-18.04,-1.96,PASS,
VO_EVA_SU_OWN_SUPERWEAPON_FIRED_02,Soviet,,02,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_OWN_SUPERWEAPON_FIRED_02.wav,3.221,48000,24,-18.01,-1.92,PASS,
VO_EVA_SU_COMMAND_CAP_REACHED_01,Soviet,,01,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_COMMAND_CAP_REACHED_01.wav,5.747,48000,24,-18.01,-1.93,PASS,
VO_Soviet_EVA_SuperweaponReady,Soviet,,SuperweaponReady,,Content/RA4/Audio/EVA/Processed/Soviet/VO_Soviet_EVA_SuperweaponReady.wav,3.834,48000,24,-18.25,-1.92,PASS,
VO_Soviet_EVA_ChronoRiftDetected,Soviet,,ChronoRiftDetected,,Content/RA4/Audio/EVA/Processed/Soviet/VO_Soviet_EVA_ChronoRiftDetected.wav,4.745,48000,24,-18.26,-1.92,PASS,
VO_EVA_SU_INSUFFICIENT_FUNDS_01,Soviet,,01,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_INSUFFICIENT_FUNDS_01.wav,3.989,48000,24,-18.02,-1.97,PASS,
VO_EVA_SU_OWN_SUPERWEAPON_FIRED_01,Soviet,,01,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_OWN_SUPERWEAPON_FIRED_01.wav,3.157,48000,24,-18.0,-1.46,PASS,
VO_EVA_SU_AIRCRAFT_READY_04,Soviet,,04,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_AIRCRAFT_READY_04.wav,2.788,48000,24,-18.0,-2.76,PASS,
VO_EVA_SU_INSUFFICIENT_FUNDS_03,Soviet,,03,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_INSUFFICIENT_FUNDS_03.wav,3.821,48000,24,-18.03,-1.94,PASS,
VO_EVA_SU_COMMAND_CAP_REACHED_02,Soviet,,02,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_COMMAND_CAP_REACHED_02.wav,5.093,48000,24,-18.03,-1.92,PASS,
VO_EVA_SU_CONSTRUCTION_COMPLETE_04,Soviet,,04,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_CONSTRUCTION_COMPLETE_04.wav,2.268,48000,24,-18.0,-2.57,PASS,
VO_EVA_SU_COMMAND_CAP_REACHED_03,Soviet,,03,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_COMMAND_CAP_REACHED_03.wav,2.699,48000,24,-18.0,-2.85,PASS,
VO_Soviet_EVA_UnitReady,Soviet,,UnitReady,,Content/RA4/Audio/EVA/Processed/Soviet/VO_Soviet_EVA_UnitReady.wav,4.094,48000,24,-18.24,-1.92,PASS,
VO_EVA_SU_INSUFFICIENT_FUNDS_02,Soviet,,02,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_INSUFFICIENT_FUNDS_02.wav,2.507,48000,24,-18.0,-1.2,PASS,
VO_EVA_SU_SUPERWEAPON_READY_02,Soviet,,02,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_SUPERWEAPON_READY_02.wav,2.274,48000,24,-18.02,-1.95,PASS,
VO_Soviet_EVA_BuildingConstructionComplete,Soviet,,BuildingConstructionComplete,,Content/RA4/Audio/EVA/Processed/Soviet/VO_Soviet_EVA_BuildingConstructionComplete.wav,4.168,48000,24,-18.18,-1.92,PASS,
VO_EVA_SU_SUPERWEAPON_COUNTDOWN_STARTED_01,Soviet,,01,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_SUPERWEAPON_COUNTDOWN_STARTED_01.wav,5.01,48000,24,-18.01,-2.04,PASS,
VO_EVA_SU_UNIT_READY_GENERIC_01,Soviet,,01,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_UNIT_READY_GENERIC_01.wav,2.67,48000,24,-18.0,-2.2,PASS,
VO_EVA_SU_ALLIED_BASE_UNDER_ATTACK_01,Soviet,,01,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_ALLIED_BASE_UNDER_ATTACK_01.wav,2.77,48000,24,-18.0,-3.37,PASS,
VO_EVA_SU_BASE_UNDER_ATTACK_04,Soviet,,04,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_BASE_UNDER_ATTACK_04.wav,2.457,48000,24,-18.0,-2.52,PASS,
VO_EVA_SU_CONSTRUCTION_CANCELLED_01,Soviet,,01,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_CONSTRUCTION_CANCELLED_01.wav,2.046,48000,24,-18.02,-1.93,PASS,
VO_EVA_SU_HERO_LOST_02,Soviet,,02,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_HERO_LOST_02.wav,4.652,48000,24,-18.0,-2.88,PASS,
VO_EVA_SU_SUPERWEAPON_READY_03,Soviet,,03,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_SUPERWEAPON_READY_03.wav,3.158,48000,24,-18.01,-2.05,PASS,
VO_EVA_SU_SUPERWEAPON_READY_01,Soviet,,01,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_SUPERWEAPON_READY_01.wav,3.154,48000,24,-18.0,-1.37,PASS,
VO_EVA_SU_SUPERWEAPON_COUNTDOWN_STARTED_02,Soviet,,02,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_SUPERWEAPON_COUNTDOWN_STARTED_02.wav,2.972,48000,24,-18.0,-2.93,PASS,
VO_EVA_SU_UNIT_READY_GENERIC_02,Soviet,,02,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_UNIT_READY_GENERIC_02.wav,2.021,48000,24,-18.0,-5.17,PASS,
